holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
None,288.38,0,0,1,Clear,3376
None,287.24,0,0,1,Clear,3074
None,286.79,0,0,1,Clear,3013
None,286.48,0,0,1,Clear,2358
None,285.76,0,0,1,Clear,1909
None,285.49,0,0,1,Clear,1320
None,285.35,0,0,1,Clear,902
None,285.42,0,0,1,Clear,519
None,286.03,0,0,1,Mist,578
None,286.41,0,0,1,Clear,724
None,286.07,0,0,1,Clear,1276
None,285.9,0,0,1,Clear,1859
None,287.92,0,0,1,Clear,2265
None,290.38,0,0,1,Clear,3021
None,292.61,0,0,1,Clear,3958
None,294.76,0,0,1,Clear,4674
None,296.3,0,0,1,Clear,4511
None,297.57,0,0,1,Clear,4226
None,298.62,0,0,1,Clear,4106
None,298.76,0,0,1,Clear,4539
None,299.03,0,0,1,Clear,4775
None,298.83,0,0,1,Clear,4405
None,297.93,0,0,1,Clear,4049
None,296.37,0,0,20,Clouds,3618
None,293.97,0,0,1,Clear,3112
None,292.58,0,0,1,Clear,2124
None,292.34,0,0,1,Clear,1461
None,291.88,0,0,1,Clear,954
None,291.23,0,0,1,Clear,530
None,290.81,0,0,1,Clear,307
None,290.52,0,0,1,Clear,248
None,289.94,0,0,1,Clear,318
None,289.82,0,0,1,Clear,896
None,289.37,0,0,1,Clear,2818
None,289.11,0,0,1,Clear,5562
None,289.13,0,0,1,Clear,5952
None,290.2,0,0,1,Clear,5759
None,292,0,0,1,Clear,4380
None,294.2,0,0,1,Clear,4260
None,296.48,0,0,1,Clear,4212
None,297.93,0,0,1,Clear,4290
None,298.85,0,0,40,Clouds,4398
None,298.71,0,0,90,Clouds,4876
None,298.23,0,0,90,Clouds,5187
None,296.79,0,0,90,Clouds,6263
None,295.57,0,0,90,Thunderstorm,4828
None,295.57,0,0,90,Rain,4828
None,294.88,0,0,75,Rain,4130
None,294.88,0,0,75,Thunderstorm,4130
None,293.98,0,0,90,Clouds,2790
None,293.32,0,0,90,Clouds,2263
None,292.61,0,0,1,Clear,2025
None,291.67,0,0,90,Clouds,1422
None,290.73,0,0,90,Clouds,890
None,290.41,0,0,90,Clouds,509
None,290.09,0,0,90,Clouds,321
None,289.8,0,0,90,Clouds,250
None,289.12,0.3,0,75,Rain,331
None,287.95,0,0,40,Clouds,842
None,287.15,0,0,1,Clear,2846
None,285.48,0,0,1,Clear,5605
None,285.16,0,0,1,Clear,6057
None,285.62,0,0,1,Clear,5628
None,286.42,0,0,1,Clear,5337
None,286.72,0,0,1,Clear,4313
None,288.13,0,0,1,Clear,4405
None,289.19,0,0,40,Clouds,4706
None,290.03,0,0,40,Clouds,4666
None,290.81,0,0,1,Clear,4928
None,291.1,0,0,75,Clouds,5467
None,290.58,0,0,1,Clear,6290
None,290.26,0,0,1,Clear,6013
None,289.25,0,0,75,Clouds,4300
None,288.5,0,0,1,Haze,3138
None,288.5,0,0,1,Rain,3138
None,286.9,0,0,1,Rain,2747
None,286.49,0,0,75,Drizzle,2290
None,285.94,0,0,1,Clear,1688
None,285.73,0,0,40,Clouds,990
None,285.65,0,0,1,Clear,558
None,284.95,0,0,1,Clear,343
None,284.06,0,0,1,Clear,252
None,282.78,0,0,1,Clear,342
None,281.93,0,0,1,Clear,857
None,281.17,0,0,1,Clear,2857
None,280.82,0,0,1,Clear,5493
None,280.19,0,0,1,Clear,6304
None,280.75,0,0,1,Clear,5905
None,283.06,0,0,5,Clear,5059
None,285.12,0,0,1,Clear,4465
None,287.9,0,0,5,Clear,4507
None,289.59,0,0,20,Haze,4706
None,290.87,0,0,20,Clouds,4632
None,291.76,0,0,1,Clear,4953
None,292.65,0,0,1,Clear,5270
None,293.38,0,0,1,Clear,6152
None,293.27,0,0,1,Clear,5646
None,292.56,0,0,1,Clear,4347
None,291.05,0,0,1,Clear,3154
None,288.43,0,0,1,Clear,2895
None,286.89,0,0,1,Clear,2317
None,286.17,0,0,1,Clear,1613
None,286,0,0,1,Clear,1007
None,285.18,0,0,1,Clear,546
None,285.21,0,0,40,Clouds,347
None,285.1,0,0,1,Clear,255
None,285.26,0,0,1,Clear,359
None,286.08,0,0,75,Clouds,865
None,286.72,0,0,90,Clouds,2809
None,287.35,0,0,90,Clouds,4885
None,287.75,0,0,90,Clouds,6329
None,288.59,0,0,90,Clouds,5919
None,289.85,0,0,90,Clouds,5020
None,291.6,0,0,90,Rain,4366
None,292.93,0,0,90,Rain,4549
None,294.26,0,0,90,Thunderstorm,4857
None,295,0,0,75,Rain,4650
None,295.72,0,0,90,Rain,5164
None,295.4,0,0,90,Rain,5705
None,293.72,4.15,0,90,Rain,5340
None,291.94,4.74,0,75,Rain,5272
None,291.94,4.74,0,75,Mist,5272
None,291.94,4.74,0,75,Thunderstorm,5272
None,290.78,3.75,0,90,Rain,4024
None,290.78,3.75,0,90,Mist,4024
None,290.78,3.75,0,90,Thunderstorm,4024
None,290.62,1.86,0,75,Rain,3020
None,290.62,1.86,0,75,Mist,3020
None,290.62,1.86,0,75,Thunderstorm,3020
None,290.53,0.51,0,90,Rain,2514
None,290.53,0.51,0,90,Mist,2514
None,290.55,0.25,0,75,Rain,2385
None,290.33,0,0,90,Rain,2225
None,289.88,0,0,75,Mist,1161
None,289.67,0,0,1,Mist,648
None,289.67,0,0,1,Fog,648
None,289.54,0,0,90,Mist,397
None,289.45,0,0,1,Fog,257
None,289.45,0,0,1,Mist,257
None,289.49,0,0,40,Mist,358
None,289.49,0,0,40,Fog,358
None,289.53,0,0,40,Mist,826
None,289.62,0,0,75,Mist,2707
None,289.51,0,0,90,Rain,5391
None,289.41,0,0,75,Clouds,6261
None,289.83,0,0,90,Clouds,5660
None,290.34,0,0,75,Rain,4817
None,291.04,0,0,90,Thunderstorm,4416
None,291.5,0,0,90,Rain,4801
None,292.68,0,0,90,Clouds,4772
None,293.61,0,0,90,Clouds,4711
None,294.69,0,0,90,Clouds,4989
None,295.42,0,0,75,Clouds,5596
None,296.11,0,0,75,Clouds,6020
None,296.39,0,0,75,Clouds,4502
None,296.14,0,0,75,Rain,3460
None,294.75,0,0,40,Thunderstorm,3206
None,292.67,2.83,0,75,Rain,2830
None,291.69,0,0,40,Clouds,2650
None,291.14,0,0,40,Rain,1973
None,290.24,0,0,1,Clear,1238
None,289.92,0,0,1,Rain,1193
None,289.28,0,0,40,Mist,800
None,288.59,0,0,1,Clear,512
None,288.58,0,0,1,Clear,391
None,288.12,0,0,1,Clear,422
None,287.83,0,0,40,Clouds,704
None,287.28,0,0,90,Clouds,1580
None,287.29,0,0,75,Clouds,2430
None,287.93,0,0,90,Mist,3364
None,288.43,0,0,90,Clouds,3916
None,288.99,0,0,90,Mist,4235
None,289.98,0.25,0,90,Rain,4776
None,290.79,0,0,40,Clouds,4813
None,292.06,0,0,40,Clouds,4408
None,293.46,0,0,1,Clear,4487
None,293.88,0,0,1,Clear,4342
None,294.58,0,0,1,Clear,4459
None,294.52,0,0,1,Clear,4636
None,294.15,0,0,1,Clear,4019
None,292.16,0,0,1,Clear,3592
None,288.55,0,0,1,Clear,3258
None,286.45,0,0,1,Clear,2932
None,285.59,0,0,1,Mist,3029
None,285.23,0,0,1,Clear,2984
None,284.96,0,0,1,Clear,1617
None,284.76,0,0,1,Clear,939
None,284.54,0,0,1,Mist,623
None,284.61,0,0,1,Mist,391
None,284.47,0,0,1,Mist,422
None,284.96,0,0,1,Mist,666
None,285.34,0,0,1,Clear,1204
None,285.37,0,0,1,Clear,1794
None,287.06,0,0,1,Clear,2948
None,289.6,0,0,1,Clear,3422
None,290.47,0,0,1,Clear,3759
None,297.77,0,0,1,Clear,4835
None,299.05,0,0,75,Clouds,4933
None,299.83,0,0,1,Clear,4959
None,300.39,0,0,1,Clear,5053
None,299.97,0,0,1,Clear,4609
None,299.18,0,0,1,Clear,4223
None,297.54,0,0,1,Rain,3201
None,296.79,0,0,75,Clouds,2494
None,295.68,0,0,1,Clear,2110
None,295.29,0,0,1,Clear,1671
None,294.99,0,0,1,Clear,1712
None,294.94,0,0,1,Clear,757
None,294.04,0,0,1,Clear,482
None,293.4,0,0,1,Clear,354
None,292.49,0,0,1,Clear,387
None,290.89,0,0,0,Clear,969
None,290.48,0,0,0,Clear,2845
None,290.45,0,0,0,Clear,5615
None,290.28,0,0,0,Clear,6298
None,290.66,0,0,0,Clear,5294
None,291.22,0,0,0,Clear,4728
None,289.79,0,0,0,Clear,4189
None,289.26,0.25,0,0,Rain,4343
None,293.46,0,0,8,Clear,4215
None,296.55,0,0,8,Clear,4199
None,297.88,0,0,80,Clouds,4442
None,299.58,0,0,0,Clear,4944
None,298.15,0,0,0,Clear,6078
None,298.06,0,0,0,Clear,5500
None,296.94,0,0,0,Clear,4047
None,293.25,0,0,0,Clear,3137
None,290.61,0,0,0,Clear,2372
None,288.57,0,0,0,Clear,2073
None,287.69,0,0,0,Clear,1446
None,287.26,0,0,0,Clear,898
None,286.19,0,0,0,Clear,578
None,286.02,0,0,0,Clear,396
None,285.46,0,0,0,Clear,391
None,285.17,0,0,0,Clear,518
None,285.14,0,0,0,Clear,1116
None,284.79,0,0,0,Clear,3176
None,285.14,0,0,32,Clouds,5904
None,285.01,0,0,32,Clouds,5887
None,286.28,0,0,32,Clouds,6224
None,288,0,0,12,Clouds,4438
None,293.89,0,0,12,Clouds,4220
None,294,0,0,0,Clear,4415
None,294.32,0,0,0,Clear,4351
None,298.79,0,0,0,Clear,4451
None,299.7,0,0,24,Clouds,4928
None,298.46,0,0,24,Clouds,6356
None,298.32,0,0,24,Clouds,6026
None,296.59,0,0,36,Clouds,4469
None,295.22,0,0,36,Clouds,3233
None,293.75,0,0,36,Clouds,2755
None,293.15,0,0,88,Rain,2298
None,292.94,0,0,88,Rain,1550
None,292.5,0,0,88,Rain,997
None,292.29,0,0,48,Rain,448
None,291.22,0,0,48,Rain,311
None,290.83,0,0,48,Rain,239
None,290.56,0,0,0,Clear,335
None,290.23,0,0,0,Clear,853
None,290.25,0,0,0,Clear,2821
None,289.71,0,0,0,Clear,5631
None,289.7,0,0,0,Clear,6419
None,288.48,0,0,0,Clear,6011
None,289.53,0,0,92,Clouds,5086
None,289.69,0,0,92,Clouds,4325
None,289.94,0,0,100,Rain,4557
None,293.996,0,0,100,Rain,4654
None,293.996,0,0,100,Rain,4499
None,293.996,0,0,100,Rain,4827
None,289.775,0,0,56,Clouds,5365
None,289.775,0,0,56,Clouds,5365
None,289.775,0,0,56,Clouds,6395
None,291.83,0,0,88,Rain,5899
None,290.38,0,0,100,Rain,4258
None,291.69,0,0,100,Rain,3164
None,290.26,15.75,0,92,Rain,2086
None,290.21,5.42,0,92,Rain,1329
None,290.04,0.51,0,92,Rain,793
None,289.67,3.64,0,92,Rain,444
None,289.89,4.57,0,92,Rain,291
None,289.81,2.03,0,76,Rain,218
None,290.08,0,0,76,Rain,313
None,290.01,0.51,0,76,Rain,900
None,289.87,1.52,0,76,Rain,2758
None,289.62,1.02,0,80,Rain,5559
None,289.6,0,0,80,Clouds,5868
None,289.37,0,0,80,Clouds,5456
None,289.57,0,0,92,Rain,4769
None,289.92,0,0,92,Rain,4434
None,290.62,0,0,92,Rain,4452
None,290.41,0,0,92,Rain,4524
None,291.86,0,0,92,Rain,4671
None,291.2,0,0,100,Clouds,5030
None,291.33,0,0,100,Clouds,5470
None,291.12,0,0,100,Clouds,6597
None,289.89,0,0,92,Rain,5934
None,289.57,0,0,92,Rain,4449
None,289.54,0,0,92,Rain,3058
None,288.81,0,0,92,Rain,2462
None,288.92,0,0,92,Rain,2036
None,289.02,0,0,92,Rain,1155
None,288.7,0,0,92,Rain,854
None,288.13,0,0,92,Rain,624
None,288.13,0,0,92,Rain,379
None,287.73,0,0,92,Rain,262
None,287.59,0,0,92,Rain,358
None,287.45,0,0,92,Rain,781
None,287.59,0,0,92,Rain,2617
None,287.39,0,0,92,Rain,5345
None,287.57,0,0,92,Rain,6098
None,288.11,0,0,76,Rain,4934
None,288.27,0,0,80,Clouds,4724
None,289.15,0,0,80,Clouds,4261
None,291.12,0,0,80,Clouds,4394
None,293.57,0,0,36,Clouds,4500
None,292.89,0,0,36,Clouds,4538
None,292.2,0,0,92,Clouds,4794
None,290.77,7.13,0,92,Rain,5400
None,290.8,1.52,0,92,Rain,5644
None,290.38,3.94,0,76,Rain,5173
None,290.41,2.29,0,76,Rain,4356
None,289.94,0.25,0,76,Rain,3243
None,289.96,0,0,92,Clouds,2571
None,289.96,0,0,92,Clouds,2755
None,290.23,0,0,92,Clouds,2304
None,290.49,0,0,92,Clouds,1604
None,290.38,0,0,92,Clouds,1089
None,290.37,0,0,92,Clouds,793
None,290.38,0,0,92,Rain,592
None,290.62,0,0,92,Rain,448
None,290.62,0,0,92,Rain,514
None,290.59,0,0,92,Rain,968
None,290.58,0,0,92,Rain,1660
None,290.37,0,0,92,Rain,2542
None,290.22,0,0,88,Rain,3470
None,290.22,0,0,80,Clouds,4187
None,290.55,0,0,80,Clouds,4404
None,290.93,0,0,80,Clouds,4104
None,291.91,0,0,48,Clouds,4666
None,293.12,0,0,48,Clouds,4471
None,293.83,0,0,24,Clouds,4483
None,295.38,0,0,24,Clouds,4489
None,295.49,0,0,24,Clouds,4536
None,293.84,0,0,24,Clouds,4448
None,293.3,0,0,80,Clouds,4150
None,292.95,0,0,80,Clouds,3608
None,292.6,0,0,80,Clouds,3135
None,292.6,0,0,92,Clouds,2937
None,292.43,0,0,92,Clouds,2734
None,292.57,0,0,92,Clouds,2540
None,292.74,0,0,92,Rain,1409
None,292.65,0,0,92,Rain,1000
None,292.69,0,0,92,Rain,656
None,292.6,0.25,0,80,Rain,412
None,292.84,0,0,80,Rain,375
None,293.01,1.27,0,80,Rain,541
None,292.2,0,0,88,Rain,890
None,290.28,2.54,0,88,Rain,1293
None,289.69,2.03,0,88,Rain,1963
None,288.01,0,0,48,Rain,2854
None,288.01,0,0,48,Rain,3718
None,290.14,0,0,12,Clouds,4191
None,289.51,0,0,12,Clouds,4587
None,289.26,0,0,12,Clouds,4246
None,290.55,0,0,76,Clouds,4118
None,289.68,0,0,76,Clouds,4787
None,288.86,0.25,0,76,Rain,4700
None,288.32,0.25,0,80,Rain,4255
None,288.3,0,0,80,Clouds,3520
None,288.03,0.25,0,80,Rain,2710
None,287.73,0,0,48,Clouds,2710
None,286.76,0,0,48,Clouds,2153
None,285.95,0,0,48,Clouds,1821
None,285.12,0,0,12,Clouds,1261
None,284.67,0,0,12,Clouds,449
None,284.73,0,0,12,Clouds,528
None,284.69,0,0,32,Clouds,418
None,284.43,0,0,32,Clouds,392
None,283.88,0,0,32,Clouds,922
None,283.47,0,0,80,Clouds,2830
None,283.33,0,0,80,Clouds,5646
None,283.19,0,0,80,Clouds,6049
None,282.91,0,0,56,Clouds,5900
None,283.01,0,0,0,Clear,4697
None,284.02,0,0,0,Clear,3878
None,285.43,0,0,0,Clear,4210
None,287.47,0,0,0,Clear,4170
None,288.59,0,0,0,Clear,4321
None,289.82,0,0,0,Clear,4639
None,291.31,0,0,36,Clouds,5124
None,292.17,0,0,36,Clouds,6022
None,291.2,0,0,36,Clouds,5439
None,290.38,0,0,68,Clouds,4044
None,288.7,0,0,68,Clouds,2986
None,286.76,0,0,68,Clouds,2277
None,285.22,0,0,20,Clouds,1842
None,285.28,0,0,20,Clouds,1475
None,284.85,0,0,20,Clouds,845
None,284.29,0,0,0,Clear,499
None,283.65,0,0,0,Clear,281
None,283.35,0,0,0,Clear,221
None,283.02,0,0,32,Clouds,309
None,282.46,0,0,32,Clouds,788
None,282.18,0,0,32,Clouds,2823
None,281.76,0,0,0,Clear,5750
None,281.86,0,0,36,Clouds,5537
None,283.5,0,0,12,Clouds,4531
None,285.45,0,0,12,Clouds,3968
None,285.13,0,0,12,Clouds,3968
None,286.19,0,0,12,Clouds,4281
None,287.2,0,0,80,Clouds,4406
None,287.42,0,0,80,Clouds,4232
None,287.43,0,0,92,Rain,4505
None,287.61,0,0,92,Rain,5062
None,286.57,0,0,92,Rain,6054
None,285.59,0,0,92,Rain,5442
None,283.15,0.25,0,92,Rain,4001
None,282.88,0.28,0,92,Rain,2813
None,282.59,0,0,56,Rain,2576
None,282.45,0,0,56,Rain,3382
None,282.29,0,0,56,Rain,1866
None,282.18,0,0,48,Clouds,952
None,282.04,0,0,48,Clouds,500
None,281.91,0,0,48,Clouds,312
None,282.46,0,0,92,Clouds,237
None,282.46,0,0,92,Clouds,341
None,282.12,0,0,92,Clouds,843
None,281.74,0,0,56,Clouds,2844
None,282.04,0,0,56,Clouds,5691
None,282.73,0,0,56,Clouds,6228
None,283.85,0,0,92,Clouds,5703
None,285,0,0,12,Clouds,4900
None,285.62,0,0,12,Clouds,4253
None,286.92,0,0,12,Clouds,4392
None,288.02,0,0,56,Clouds,4501
None,288.29,0,0,56,Clouds,4285
None,288.76,0,0,88,Clouds,4796
None,288.8,0,0,88,Clouds,5376
None,288.72,0,0,88,Clouds,6443
None,288.58,0,0,88,Clouds,5719
None,288.16,0,0,88,Clouds,4341
None,287.32,0,0,88,Clouds,3141
None,286.63,0,0,0,Clear,2534
None,285.94,0,0,0,Clear,2261
None,284.55,0,0,0,Clear,1156
None,283.71,0,0,0,Clear,713
None,283.55,0,0,0,Clear,420
None,282.73,0,0,0,Clear,359
None,282.03,0,0,0,Clear,253
None,281.75,0,0,0,Clear,359
None,281.34,0,0,0,Clear,841
None,281.31,0.25,0,0,Rain,2847
None,280.77,0,0,0,Clear,5830
None,280.36,0,0,0,Clear,6307
None,280.93,0,0,0,Clear,5836
None,280.93,0,0,0,Clear,4874
None,285.83,0,0,0,Clear,4365
None,287.45,0,0,0,Clear,4387
None,289.06,0,0,12,Clouds,4484
None,290.93,0,0,12,Clouds,4413
None,291.74,0,0,0,Clear,4569
None,292.01,0,0,0,Clear,5263
None,293.24,0,0,0,Clear,6299
None,291.75,0,0,0,Clear,5551
None,290.36,0,0,0,Clear,4132
None,287.86,0,0,0,Clear,3435
None,287.86,0,0,0,Clear,3435
None,285.91,0,0,0,Clear,2765
None,284.31,0,0,0,Clear,2443
None,284.37,0,0,0,Clear,2076
None,284.53,0,0,0,Clear,1116
None,284.26,0,0,0,Clear,660
None,283.99,0,0,0,Clear,384
None,283.17,0,0,0,Clear,281
None,282.43,0,0,0,Clear,395
None,282.87,0,0,0,Clear,810
None,283.23,0,0,0,Clear,2588
None,283.02,0,0,0,Clear,5522
None,283.17,0,0,0,Clear,6301
None,283.68,0,0,0,Clear,5267
None,284.03,0,0,0,Clear,4692
None,284.54,0,0,0,Clear,4383
None,286.93,0,0,0,Clear,4607
None,288.83,0,0,0,Clear,4718
None,291.58,0,0,0,Clear,4443
None,293.54,0,0,8,Clear,4980
None,294.43,0,0,8,Clear,5183
None,294.47,0,0,8,Clear,5756
None,293.16,0,0,24,Clouds,5028
None,292.06,0,0,24,Clouds,4540
None,289.84,0,0,24,Clouds,3593
None,288.59,0,0,36,Clouds,2947
None,287.93,0,0,36,Clouds,3722
None,287.37,0,0,36,Clouds,2442
None,286.61,0,0,20,Clouds,1727
None,286.22,0,0,20,Clouds,1195
None,285.6,0,0,20,Clouds,776
None,285.49,0,0,56,Clouds,666
None,284.59,0,0,56,Clouds,448
None,284.26,0,0,56,Clouds,512
None,284.14,0,0,24,Clouds,958
None,283.95,0,0,24,Clouds,1655
None,283.86,0,0,24,Clouds,2535
None,284.15,0,0,20,Clouds,3462
None,285.09,0,0,0,Clear,3758
None,285.8,0,0,0,Clear,4089
None,287.46,0,0,0,Clear,4432
None,291.29,0,0,12,Clouds,4557
None,293.8,0,0,12,Clouds,4421
None,294.8,0,0,12,Clouds,4289
None,295.51,0,0,0,Clear,4361
None,298.03,0,0,0,Clear,4109
None,294.26,0,0,0,Clear,3927
None,293.01,0,0,0,Clear,3800
None,290.55,0,0,0,Clear,3434
None,288.6,0,0,0,Clear,2937
None,287.76,0,0,0,Clear,2787
None,288.15,0,0,0,Clear,2981
None,285.69,0,0,0,Clear,2165
None,285.8,0,0,32,Clouds,1794
None,284.75,0,0,32,Clouds,776
None,284.25,0,0,32,Clouds,666
None,283.75,0,0,8,Clear,413
None,283.27,0,0,8,Clear,380
None,282.87,0,0,8,Clear,550
None,282.55,0,0,0,Clear,910
None,282.3,0,0,0,Clear,1324
None,283.01,0,0,0,Clear,2008
None,284.11,0,0,0,Clear,2734
None,286.88,0,0,0,Clear,3592
None,290.7,0,0,0,Clear,3882
None,294.52,0,0,0,Clear,3962
None,296.44,0,0,0,Clear,4044
None,296.68,0,0,0,Clear,4028
None,296.8,0,0,8,Clear,4043
None,298.49,0,0,8,Clear,4335
None,295.59,0,0,8,Clear,4397
None,293.82,0,0,0,Clear,3944
None,290.19,0,0,0,Clear,4191
None,288.12,0,0,0,Clear,3221
None,287.21,0,0,0,Clear,2190
None,286.38,0,0,0,Clear,1468
None,285.64,0,0,0,Clear,958
None,285.69,0,0,0,Clear,552
None,285.36,0,0,0,Clear,407
None,284.82,0,0,0,Clear,264
None,284.81,0,0,0,Clear,341
None,282.55,0,0,0,Clear,852
None,283.81,0,0,0,Clear,2659
None,284.05,0,0,0,Clear,5531
None,283.87,0,0,0,Clear,6066
None,284.76,0,0,0,Clear,4873
None,285.81,0,0,0,Clear,4477
None,289.11,0,0,0,Clear,4041
None,292.56,0,0,0,Clear,4277
None,296.44,0,0,0,Clear,4366
None,297.94,0,0,0,Clear,4298
None,297.5,0,0,0,Clear,4520
None,297.15,0,0,0,Clear,5179
None,298.91,0,0,0,Clear,6510
None,296.17,0,0,0,Clear,6015
None,294.55,0,0,0,Clear,4305
None,292.6,0,0,0,Clear,2945
None,291.48,0,0,0,Clear,2159
None,290.75,0,0,8,Clear,1802
None,290.12,0,0,8,Clear,1405
None,289.36,0,0,8,Clear,1000
None,288.53,0,0,12,Clouds,713
None,287.93,0,0,12,Clouds,671
None,287.72,0,0,12,Clouds,557
None,287.42,0,0,44,Clouds,560
None,287.5,0,0,44,Clouds,1018
None,287.53,0,0,44,Clouds,3047
None,287.8,0,0,64,Clouds,5869
None,287.59,0,0,64,Clouds,6199
None,287.14,1.02,0,64,Rain,5460
None,287.23,0.76,0,64,Rain,4967
None,287.87,0.3,0,64,Rain,4089
None,289.36,0,0,64,Rain,4202
None,291.86,0,0,64,Rain,4452
None,293.58,0,0,64,Rain,4532
None,297.04,0,0,64,Rain,5155
None,296.6,0,0,48,Clouds,5619
None,295.82,0,0,48,Clouds,6177
None,295.38,0,0,48,Clouds,5749
None,294.66,0,0,92,Clouds,4177
None,293.23,0,0,92,Clouds,2964
None,292.05,0.51,0,92,Rain,2372
None,290.77,0.4,0,100,Rain,2101
None,289.83,1.14,0,100,Rain,1266
None,289.59,1.16,0,100,Rain,1138
None,289.1,1.02,0,88,Rain,514
None,288.9,2.03,0,88,Rain,314
None,287.01,7.05,0,88,Rain,243
None,286.4,2.73,0,92,Rain,316
None,286.45,1.11,0,92,Rain,850
None,291.097,0,0,92,Rain,2665
None,287.246,0,0,80,Rain,5487
None,287.246,0,0,80,Rain,6046
None,287.246,0,0,80,Rain,5909
None,286.665,0,0,0,Clear,4859
None,286.665,0,0,0,Clear,4293
None,286.665,0,0,0,Clear,4469
None,287.86,0,0,0,Clear,4581
None,287.86,0,0,0,Clear,4477
None,287.86,0,0,0,Clear,4949
None,288.774,0,0,0,Clear,5355
None,288.774,0,0,0,Clear,5905
None,288.774,0,0,0,Clear,5687
None,286.381,0,0,0,Clear,4226
None,286.381,0,0,0,Clear,3243
None,286.381,0,0,0,Clear,2619
None,283.973,0,0,0,Clear,2456
None,283.973,0,0,0,Clear,1886
None,283.973,0,0,0,Clear,2110
None,282.715,0,0,0,Clear,649
None,282.715,0,0,0,Clear,429
None,281.639,0,0,0,Clear,274
None,281.639,0,0,0,Clear,324
None,281.639,0,0,0,Clear,830
None,280.091,0,0,0,Clear,2704
None,280.091,0,0,0,Clear,5668
None,280.091,0,0,0,Clear,6170
None,284.001,0,0,36,Clouds,5694
None,283.979,0,0,0,Clear,4672
None,283.979,0,0,0,Clear,4341
None,283.979,0,0,0,Clear,4431
None,287.271,0,0,0,Clear,4483
None,287.271,0,0,0,Clear,4562
None,288.144,0,0,56,Clouds,4704
None,288.144,0,0,56,Clouds,5106
None,288.144,0,0,56,Clouds,5899
None,288.144,0,0,56,Clouds,5464
None,286.119,0,0,48,Clouds,4261
None,286.119,0,0,48,Clouds,3095
None,283.896,0,0,92,Rain,2802
None,283.896,0,0,92,Rain,2630
None,283.896,0,0,92,Rain,1669
None,279.027,0,0,92,Rain,1011
None,279.027,0,0,92,Rain,517
None,279.027,0,0,92,Rain,333
None,277.867,0,0,92,Rain,264
None,277.867,0,0,92,Rain,352
None,277.867,0,0,92,Rain,741
None,277.36,0,0,80,Rain,2511
None,277.36,0,0,80,Rain,5528
None,277.36,0,0,80,Rain,6235
None,278.658,0,0,0,Clear,5307
None,279.568,0,0,0,Clear,4594
None,279.568,0,0,0,Clear,4424
None,279.568,0,0,0,Clear,4524
None,281.165,0,0,12,Clouds,4532
None,281.165,0,0,12,Clouds,4572
None,281.134,0,0,24,Clouds,4922
None,281.134,0,0,24,Clouds,6143
None,281.134,0,0,24,Clouds,5394
None,279.287,0,0,56,Clouds,4642
None,279.287,0,0,56,Clouds,4642
None,279.287,0,0,56,Clouds,3889
None,279.287,0,0,56,Clouds,3196
None,277.572,0,0,0,Clear,2608
None,277.572,0,0,0,Clear,2610
None,277.572,0,0,0,Clear,1766
None,275.788,0,0,0,Clear,1186
None,275.788,0,0,0,Clear,656
None,274.06,0,0,0,Clear,539
None,274.06,0,0,0,Clear,371
None,274.06,0,0,0,Clear,436
None,272.416,0,0,0,Clear,739
None,272.416,0,0,0,Clear,1343
None,272.416,0,0,0,Clear,2222
None,277.685,0,0,24,Clouds,3397
None,277.73,0,0,48,Clouds,4359
None,277.73,0,0,48,Clouds,4944
None,277.73,0,0,48,Clouds,4723
None,281.114,0,0,0,Clear,4876
None,281.114,0,0,0,Clear,4640
None,283.216,0,0,20,Clouds,4688
None,283.216,0,0,20,Clouds,4626
None,283.216,0,0,20,Clouds,4980
None,279.669,0,0,0,Clear,4980
None,279.669,0,0,0,Clear,4388
None,279.669,0,0,0,Clear,3559
None,279.669,0,0,0,Clear,3390
None,275.216,0,0,0,Clear,4077
None,275.216,0,0,0,Clear,4016
None,275.216,0,0,0,Clear,2153
None,272.439,0,0,0,Clear,1523
None,272.439,0,0,0,Clear,1022
None,272.439,0,0,0,Clear,686
None,271.09,0,0,0,Clear,384
None,271.09,0,0,0,Clear,403
None,271.09,0,0,0,Clear,764
None,270.365,0,0,0,Clear,1579
None,270.365,0,0,0,Clear,1757
None,270.365,0,0,0,Clear,2513
None,279.867,0,0,0,Clear,4872
None,279.867,0,0,0,Clear,4114
None,285.676,0,0,0,Clear,4612
None,285.676,0,0,0,Clear,4631
None,287.464,0,0,0,Clear,4662
None,287.464,0,0,0,Clear,4100
None,287.464,0,0,0,Clear,4193
None,287.464,0,0,0,Clear,4029
None,284.478,0,0,0,Clear,3788
None,284.478,0,0,0,Clear,3224
None,284.478,0,0,0,Clear,2405
None,282.814,0,0,0,Clear,1917
None,282.814,0,0,0,Clear,1613
None,282.341,0,0,0,Clear,949
Columbus Day,282.341,0,0,0,Clear,484
None,282.341,0,0,0,Clear,327
None,282.341,0,0,0,Clear,261
None,282.382,0,0,0,Clear,302
None,282.382,0,0,0,Clear,797
None,282.565,0,0,0,Clear,2577
None,282.565,0,0,0,Clear,5360
None,282.565,0,0,0,Clear,6172
None,287.212,0,0,0,Clear,5226
None,287.8,0,0,0,Clear,3954
None,287.8,0,0,0,Clear,4125
None,293.495,0,0,0,Clear,4271
None,293.495,0,0,0,Clear,4426
None,293.495,0,0,0,Clear,4711
None,295.163,0,0,8,Clear,5074
