holiday,traffic_volume
None,778
None,4802
None,6170
None,4706
None,1596
None,5657
None,1978
None,5276
None,3548
None,280
None,944
None,5225
None,6439
None,4251
None,4944
None,6257
None,2713
None,2788
None,1229
None,4218
None,3715
None,3448
None,2506
None,4551
None,5892
None,750
None,1238
None,705
None,5114
None,2400
None,5490
None,1440
None,442
None,5008
None,3144
None,4562
None,2631
None,555
None,1033
None,309
None,343
None,3374
None,3030
None,4210
None,753
None,6215
None,543
None,339
None,5245
None,4713
None,4938
None,5107
None,1083
None,6445
None,4759
None,6062
None,4773
None,3013
None,4684
None,5344
None,5254
None,4938
None,5409
None,2754
None,2521
None,5696
None,3004
None,2227
None,3455
None,2611
None,2043
None,6019
None,5809
None,1693
None,775
None,4391
None,2974
None,3137
None,5304
None,810
None,2499
None,1876
None,542
None,5848
None,2713
None,4647
None,5766
None,384
None,4708
None,3008
None,1669
None,3845
None,4881
None,897
None,5753
None,4623
None,398
None,4302
None,1464
None,1070
None,4493
None,2794
None,5655
None,4378
None,285
None,398
None,4358
None,425
None,1064
None,4802
None,779
None,4063
None,240
None,5249
None,6306
None,5701
None,1006
None,1702
None,4410
None,1713
None,847
None,5819
None,4691
None,656
None,6321
None,301
None,382
None,2442
None,5691
None,5148
None,4021
None,865
None,4477
None,5409
None,6612
None,3440
None,2814
None,878
None,3408
None,676
None,5494
None,409
None,5505
None,4850
None,5725
None,1065
None,6202
None,4859
None,3512
None,2868
None,2519
None,4527
None,6235
None,585
None,4396
None,982
None,5088
None,4671
None,4834
None,6539
None,629
None,3359
None,5298
None,6785
None,233
None,5051
None,6209
None,5139
None,5236
None,414
None,4366
None,774
None,3851
None,5095
None,461
None,4535
None,4909
None,1289
None,5089
None,4710
None,340
None,5375
None,3494
None,2975
None,3226
None,5831
None,3877
None,239
None,5825
None,3269
None,6163
None,2077
None,2697
None,3455
None,913
None,5144
None,3775
None,362
None,5088
None,385
None,3163
None,324
None,3099
None,5267
None,3828
None,4858
None,3773
None,2791
None,3628
None,4671
None,1821
None,328
None,639
None,4578
None,5529
None,4995
None,379
None,243
None,6192
None,5899
None,306
None,2777
None,4468
None,785
None,535
None,6454
None,341
None,1320
None,3504
None,2863
None,1811
None,5053
None,5122
None,4917
None,2570
None,423
None,5954
None,4865
None,4830
None,4920
None,963
None,1941
None,843
None,3715
None,2301
None,713
None,4827
None,514
None,664
None,295
None,311
None,505
None,2655
None,398
None,2820
None,4839
None,4276
None,1963
None,4689
None,406
None,5089
None,4506
None,984
None,4469
None,5599
None,2862
None,1270
None,4056
None,864
None,531
None,2869
None,3077
None,3670
None,1083
None,326
None,3866
None,5794
None,2613
None,5104
None,4623
None,3283
None,3631
None,1566
None,281
None,528
None,274
None,6455
None,332
None,4762
None,5984
None,3221
None,5657
None,1580
None,478
None,5951
None,4759
None,3604
None,5903
None,685
None,5835
None,2497
None,2967
None,1104
None,4646
None,855
None,5073
None,3494
None,287
None,1121
None,251
None,5445
None,5233
None,5103
None,1883
None,4723
None,4643
None,4854
None,4886
None,1627
None,5278
None,347
None,6778
None,4609
None,5301
None,5602
None,6148
None,1037
None,2436
None,4349
None,404
None,6722
None,4714
None,3584
None,5781
None,2318
None,6179
None,2638
None,4029
None,621
None,4011
None,4969
None,682
None,4179
None,344
None,1152
None,1840
None,6160
None,962
None,1671
None,1420
None,5075
None,5716
None,1736
None,880
None,5579
None,1540
None,387
None,4384
None,5909
None,4385
None,4050
None,485
None,4059
None,5228
None,1884
None,2832
None,5899
None,368
None,4501
None,3089
None,5779
None,5670
None,2702
None,5201
None,5430
None,2776
None,4944
None,4553
None,2721
None,1704
None,359
None,6052
None,4310
None,4856
None,3612
None,873
None,1175
None,4975
None,403
None,6452
None,4407
None,271
None,3733
None,1905
None,3869
None,5949
None,3976
None,1049
None,4802
None,5875
None,329
None,4752
None,2577
None,6540
None,4986
None,2903
None,327
None,4510
None,6308
None,774
None,5192
None,4697
None,4254
None,6681
None,2467
None,5313
None,759
None,929
None,940
None,334
None,3444
None,5930
None,4609
None,3524
None,389
None,2491
None,5839
None,3239
None,3073
None,844
None,349
None,2507
None,312
None,316
None,3538
None,4971
None,4926
None,779
None,2609
None,3197
None,2803
None,697
None,2461
None,4264
None,4953
None,337
None,3013
None,4175
None,4258
None,845
None,2419
None,1261
None,4483
None,518
None,925
None,3205
None,5128
None,6093
None,2552
None,5304
None,885
None,1397
None,819
None,5040
None,5424
None,850
None,6039
None,2940
None,3114
None,2357
None,5659
None,2195
None,5591
None,2599
None,357
None,3703
None,3215
None,4903
None,4390
None,6294
None,3043
None,5706
None,1461
None,3352
None,3552
None,2081
None,4570
None,712
None,410
None,982
None,4442
None,3508
None,5854
None,4788
None,3103
None,2664
None,6395
None,4327
None,4718
None,5362
None,3489
None,5946
None,2562
None,5713
None,1611
None,306
None,318
None,1297
None,5038
None,3868
None,4975
None,1368
None,922
None,5728
None,448
None,5791
None,4089
None,5235
None,3201
None,5027
None,770
None,5882
None,407
None,3642
None,1167
None,5084
None,6011
None,1106
None,351
None,1037
None,4855
None,785
None,694
None,301
None,3593
None,1147
None,808
None,5686
None,4754
None,4557
None,2984
None,4794
None,6721
None,4083
None,2874
None,4741
None,1708
None,910
None,5652
None,1899
None,1043
None,6376
None,1570
None,3704
None,5102
None,3228
None,947
None,418
None,2971
None,705
None,4387
None,4308
None,845
None,3049
None,3129
None,4460
None,1765
None,1454
None,4188
None,1215
None,5211
None,5843
None,336
None,3234
None,2910
None,5319
None,6234
None,3534
None,5559
None,408
None,5049
None,6390
None,4187
None,3212
None,1251
None,252
None,5591
None,405
None,5002
None,347
None,5779
None,3227
None,5108
None,2868
None,2910
None,4527
None,7076
None,2446
None,5495
None,305
None,1433
None,790
None,3184
None,3047
None,4049
None,3807
None,1106
None,1832
None,2704
None,980
None,4711
None,3190
None,2344
None,5181
None,1602
None,2213
None,2774
None,6071
None,5053
None,3480
None,527
None,1500
None,562
None,4743
None,397
None,1348
None,5004
None,6578
None,640
None,2625
None,3487
None,1613
None,5131
None,4941
None,4398
None,5953
None,332
None,458
None,5658
None,6252
None,3011
None,607
None,2190
None,5295
None,371
None,5248
None,2769
None,4601
None,4225
None,1115
None,6614
None,724
None,2054
None,377
None,4092
None,6312
None,4488
None,3173
None,4524
None,5694
None,567
None,746
None,2711
None,3703
None,2672
None,4032
None,1840
None,2790
None,4347
None,6485
None,1328
None,6039
None,2845
None,2467
None,374
None,586
None,2254
None,4399
None,2895
None,5031
None,4356
None,4109
None,6302
None,422
None,922
None,5657
None,2900
None,3371
None,326
None,4312
None,5671
None,5000
None,255
None,4738
None,3128
None,1889
None,3010
None,3527
None,3830
None,845
None,4715
None,5646
None,3344
None,2743
None,5870
None,6454
None,4314
None,4750
None,1384
None,568
None,4837
None,4694
None,5782
None,4930
None,6630
None,534
None,5813
None,4976
None,4142
None,2499
None,3135
None,2979
None,4555
None,2524
None,4918
None,4893
None,2660
None,2323
None,5468
None,2145
None,4671
None,2657
None,5665
None,2987
None,2049
None,3959
None,319
None,5717
None,2838
None,915
None,540
None,4728
None,2089
None,366
None,4253
None,5591
None,4750
None,420
None,4324
None,2682
None,3421
None,723
None,6495
None,471
None,6688
None,4091
None,6686
None,658
None,392
None,435
None,1216
None,1988
None,4910
None,615
None,5431
None,2348
None,2658
None,2400
None,5025
None,4185
None,555
None,403
None,2131
None,395
None,1948
None,406
None,822
None,4501
None,2920
None,337
None,2343
None,1648
None,1369
None,1265
None,4891
None,4332
None,526
None,5713
None,3973
None,312
None,4823
None,4016
None,2998
None,3047
None,4347
None,3327
None,3512
None,5138
None,2198
None,4072
None,5166
None,522
None,4299
None,901
None,5469
None,2899
None,478
None,910
None,385
None,271
None,434
None,3058
None,4948
None,1227
None,2743
None,783
None,5465
None,6527
None,5639
None,6059
None,4919
None,4056
None,516
None,6314
None,699
None,4989
None,312
None,1150
None,4358
None,595
None,4694
None,688
None,227
None,5208
None,3453
None,2160
None,401
None,4980
None,438
None,3189
None,4832
None,1855
None,741
None,5759
None,5449
None,826
None,4606
None,306
None,2597
None,515
None,4982
None,451
None,5876
None,3108
None,828
None,752
None,4200
None,4092
None,4504
None,5344
None,5691
None,5362
None,5193
None,2147
None,363
None,837
None,4338
None,4895
None,454
None,5043
None,4825
None,2710
None,4820
Labor Day,1026
None,5492
None,498
None,4708
None,4663
None,2776
None,3085
None,4475
None,5067
None,2822
None,5859
None,2042
None,510
None,6211
None,2768
None,723
None,3770
None,5324
None,6224
None,3031
None,899
None,4994
None,2473
None,4599
None,4412
None,5279
None,854
None,6251
None,666
None,880
None,4007
None,4245
None,1057
None,5214
None,1633
None,5269
None,3055
None,1350
None,5098
None,3205
None,286
None,1727
None,508
None,6694
None,847
None,2836
None,4211
None,2282
None,4266
None,303
None,3374
None,5626
None,296
None,4724
None,720
None,6131
None,1314
None,2629
None,3536
None,6387
None,321
None,4725
None,5431
None,300
None,3356
None,2177
None,6325
None,2521
None,1578
None,390
None,6252
None,648
None,3788
None,219
None,4123
None,5463
None,619
None,3676
None,6029
None,5278
None,441
None,2507
None,4063
None,927
None,4490
None,252
None,5557
None,5033
None,1019
None,368
None,5906
None,5878
None,3518
None,442
None,4386
None,349
None,2745
None,4980
None,4333
None,339
None,2875
None,698
None,1005
None,5531
None,2863
None,4920
None,5188
None,357
None,4088
None,668
None,4511
None,5695
None,4491
None,6070
None,363
None,5474
None,879
None,2059
None,4610
None,345
None,2857
None,1659
None,3201
None,4939
None,3144
None,6310
None,782
None,2836
None,4521
None,1785
None,3961
None,335
None,4456
None,5070
None,6085
None,6807
None,4792
None,1538
None,2449
None,2506
None,784
None,561
None,2511
None,2024
None,873
None,4393
None,435
None,3852
None,4783
None,986
None,2828
None,2597
None,2346
None,6298
None,1833
None,3209
None,816
None,540
None,581
None,3921
None,2338
None,5502
None,4642
None,4682
None,1579
None,2244
None,3914
None,260
None,945
None,4963
None,6104
None,1380
None,3441
None,3755
None,3135
None,4592
None,3354
None,245
None,199
None,500
None,2925
None,6414
None,5013
None,2868
None,2892
None,204
None,848
None,5446
None,784
None,2296
None,5434
None,4321
None,2217
None,3812
None,6708
None,5157
None,2392
None,2728
None,4564
None,5490
None,709
None,4890
None,6738
None,465
None,4238
None,5668
None,2442
None,2066
None,3045
None,4850
None,5709
None,849
None,538
None,6702
None,414
None,4134
None,247
None,6871
None,3998
None,909
None,534
None,4532
None,6244
None,3397
None,1473
None,475
None,2789
None,4037
None,3996
None,5001
None,280
None,4186
None,6009
None,336
None,5194
None,6321
None,2701
None,4690
None,2336
None,6053
None,1137
None,1584
None,5730
None,925
None,3571
None,356
None,4134
None,5440
None,6101
None,806
None,4289
None,407
None,4777
None,3183
None,5821
None,6666
None,901
None,4767
None,1007
None,308
None,413
None,717
None,5673
None,5560
None,5456
None,2768
None,916
None,6087
None,5221
None,3129
None,5159
None,616
None,4549
None,5993
None,5394
None,4377
None,835
None,5842
None,1586
None,357
None,4172
None,2788
None,5152
None,454
None,2846
None,5346
None,5820
None,5058
None,4264
None,5807
None,5311
None,2784
None,1172
None,326
None,673
None,5252
None,3302
None,363
None,2228
None,675
None,3193
None,5642
None,3636
None,4910
None,299
None,3684
None,5530
None,4967
None,6199
None,3214
None,763
None,2441
None,1337
None,3000
None,1376
None,2827
None,5592
None,913
None,149
None,4441
None,1082
None,335
None,851
None,6112
None,545
None,3206
None,5287
None,6112
None,3530
None,345
None,3942
None,4821
None,3762
None,6393
None,534
None,4436
None,3999
None,310
None,2314
None,1274
None,6559
None,1559
None,3586
None,1721
None,5304
None,4489
None,6075
None,4241
None,3713
None,6258
None,354
None,2778
None,4454
None,6589
None,6020
None,6047
None,3771
None,1018
None,3473
None,3515
None,1868
None,614
None,4507
None,797
None,4910
None,5586
None,6003
None,3188
None,255
None,1978
None,273
None,5350
None,3246
None,6971
None,3318
None,3588
None,791
None,3371
None,1836
None,4723
None,6527
None,3583
None,5820
None,403
None,3837
None,6017
None,371
None,889
None,2171
None,2906
None,3996
None,3566
None,3695
None,5778
None,5518
None,4362
None,390
None,3201
None,336
None,2706
None,470
None,344
None,6587
None,3017
None,3194
None,5951
None,5890
None,1868
None,4250
None,5126
None,6154
None,3682
None,2947
None,329
None,4477
None,6221
None,15
None,824
None,3667
None,4875
None,2572
None,839
None,5331
None,2786
None,518
None,348
None,4669
None,2980
None,5633
None,6451
None,6005
None,390
None,323
None,3110
None,1633
None,5060
None,4634
None,5088
None,649
None,4789
None,6659
None,5123
None,4964
None,4555
None,2491
None,1218
None,4911
None,4710
None,4540
None,2274
None,261
None,995
None,5009
None,4476
None,459
None,2278
None,2666
None,4843
None,391
None,4789
None,335
None,4885
None,1936
None,1505
None,789
None,4833
None,745
None,886
None,6685
None,5054
None,5646
None,5063
None,5422
None,5135
None,2753
None,4538
None,335
None,2799
None,4467
None,4420
None,922
None,3634
None,365
None,5298
None,4699
None,5733
None,1773
None,349
None,2809
None,1385
None,4913
None,5676
None,4151
None,2081
None,2890
None,3986
None,3462
None,2752
None,3258
None,401
None,3916
None,4732
None,780
None,3881
None,4550
None,2823
None,787
None,4720
None,5005
None,5656
None,2997
None,4919
None,4707
None,343
None,453
None,4841
None,300
None,5817
None,4346
None,6072
None,329
None,490
None,4905
None,411
None,3168
None,4650
None,5161
None,5153
None,2886
None,3021
None,4360
None,2638
None,2697
None,1779
None,383
None,3136
None,3815
None,4290
None,3706
None,327
None,2190
None,3541
None,6239
None,4135
None,6953
None,516
None,319
None,5272
None,4032
None,3181
None,2659
None,339
None,4603
None,1015
None,3400
None,331
None,504
None,3504
None,347
None,561
None,3774
None,2077
None,2506
None,2933
None,2934
None,5192
None,5210
None,425
None,518
None,1125
None,342
None,1677
None,2751
None,5067
None,1830
None,2604
None,3076
None,3666
None,6223
None,1025
None,4971
None,817
None,5293
None,2611
None,1335
None,562
None,2867
None,313
None,5779
None,2932
None,5815
None,5845
None,5016
None,5722
None,1652
None,5258
None,250
None,4001
None,5524
None,4494
None,386
None,1924
None,912
None,4451
None,6082
None,513
None,5836
None,1468
None,5907
Veterans Day,1000
None,4989
None,2423
None,5265
None,3492
None,2838
None,4864
None,6223
None,5471
None,2767
None,406
None,4857
None,4820
None,5531
None,3459
None,5004
None,4114
None,5168
None,301
None,5590
None,326
None,929
None,998
None,5334
None,4393
None,1336
None,4670
None,266
None,5863
None,5563
None,5218
None,2433
None,4694
None,5672
None,4509
None,851
None,4511
None,2760
None,979
None,5490
None,7149
None,4829
None,2823
None,301
None,1300
None,6103
None,5190
None,1858
None,297
None,4242
None,2951
None,1753
None,4883
None,5727
None,483
None,5263
None,4924
None,400
None,5160
None,2981
None,350
None,3104
None,5206
None,4466
None,3042
None,2652
None,3380
None,990
None,863
None,5022
None,4850
None,5482
None,369
None,2793
None,3797
None,904
None,737
None,4864
None,5044
None,1749
None,299
None,4495
None,5564
None,6666
None,4533
None,3252
None,4184
None,5927
None,2072
None,4905
None,5065
None,2192
None,5424
None,369
None,6668
None,4028
None,4154
None,6286
None,1715
None,1070
None,2880
None,6221
None,5050
None,368
None,1152
None,4844
None,6592
None,2801
None,2499
None,468
None,597
None,5156
None,720
None,422
None,2438
None,3462
None,5670
None,1926
None,4353
None,5052
None,4049
None,456
None,1906
None,4671
None,733
None,7039
None,4865
None,4896
None,4718
None,6501
None,4725
None,3394
None,1754
None,4464
None,5841
None,6670
None,5090
None,4866
None,235
None,6217
None,216
None,555
None,2089
None,2855
None,4293
None,1858
None,4512
None,4991
None,841
None,252
None,748
None,6794
None,976
None,531
None,1821
None,5739
None,5656
None,3612
None,4694
None,2741
None,6036
None,382
None,6114
None,5088
None,793
None,4154
None,3121
None,2632
None,3576
None,5577
None,900
None,3005
None,5638
None,804
None,6860
None,4075
None,2084
None,4252
None,2315
None,5895
None,4648
None,344
None,1644
None,401
None,5977
None,4870
None,4929
None,332
None,344
None,521
None,1126
None,3929
None,743
None,2334
None,4811
None,6084
None,615
None,527
None,3493
None,5340
None,325
New Years Day,1478
None,1929
None,2474
None,3179
None,926
None,5762
None,353
None,5830
None,6306
None,442
None,6612
None,5842
None,2769
None,4618
None,4400
None,3657
None,5982
None,6510
None,5231
None,4531
None,2424
None,5731
None,6127
None,5285
None,2279
None,5359
None,1661
None,765
None,2898
None,5867
None,2696
None,5515
None,542
None,943
None,4636
None,399
None,5011
None,5302
None,4536
None,5243
None,495
None,5397
None,4587
None,320
None,4701
None,229
None,4279
None,1451
None,5154
None,309
None,5269
None,4258
None,2288
None,3406
None,4734
None,5876
None,339
None,312
None,5463
None,5073
None,2409
None,5032
None,5182
None,2830
None,260
None,4572
None,2427
None,3472
None,2937
None,359
None,508
None,3177
None,4592
None,2608
None,286
None,3002
None,6098
None,643
None,5338
None,5385
None,4719
None,1831
None,5931
None,3096
None,801
None,4537
None,349
None,384
None,4824
None,616
None,4938
None,5141
None,4623
None,3606
None,2163
None,326
None,3164
None,3959
None,4734
None,4966
None,4725
None,770
None,1974
None,5719
None,3903
None,1533
None,5246
None,401
None,2825
None,2091
None,264
None,4911
None,1446
None,4690
None,5454
None,2611
None,394
None,3370
None,4644
None,3035
None,2071
None,2533
None,3705
None,3073
None,5806
None,4507
None,2966
None,6531
None,4494
None,2754
None,2615
None,4794
None,4232
None,601
None,2505
None,3780
None,260
None,4616
None,5667
None,2398
None,4560
None,604
None,2412
None,5273
None,3242
None,4707
None,4717
None,5387
None,955
None,1662
None,1166
None,917
None,4380
None,4295
None,624
None,3881
None,2956
None,4330
None,4502
None,894
None,4679
None,4974
None,694
None,7192
None,4045
None,5133
None,3073
None,2817
None,2777
None,4740
None,5920
None,5275
None,1255
None,1270
None,381
None,4176
None,390
None,3363
None,312
None,271
None,3722
None,6574
None,840
None,4580
None,2695
None,1166
None,5376
None,1925
None,6566
None,1828
None,580
None,586
None,4720
None,395
None,2450
None,3677
None,4471
None,3123
None,348
None,6607
None,255
None,4864
None,3086
None,879
None,6514
None,643
None,6000
None,1039
None,560
None,807
None,4560
None,969
None,4880
None,847
None,998
None,687
None,6128
None,274
None,2915
None,536
None,1921
None,291
None,4717
None,4532
None,3017
None,5788
None,2679
None,373
None,4427
None,2583
None,2747
None,4506
None,5595
None,4558
None,392
None,1791
None,2938
None,5281
None,2540
None,6493
None,2401
None,5268
None,1063
None,2344
None,6137
None,4380
None,4736
None,2882
None,6431
None,6174
None,4743
None,4304
None,4473
None,4670
None,3147
None,633
None,3632
None,5593
None,2683
None,5527
None,633
None,2605
None,3025
None,3989
None,4472
None,2516
None,5344
None,3611
None,6816
None,5643
None,2802
None,5087
None,6279
None,2009
None,4350
None,1491
None,2000
None,1021
None,4198
None,655
None,2010
None,5666
None,1200
None,4795
None,3591
None,5542
None,2920
None,4554
None,4569
None,4400
None,4484
None,4332
None,855
None,4315
None,4711
None,2751
None,463
None,1860
None,361
None,5633
None,273
None,2617
None,4867
None,915
None,5402
None,358
None,268
None,4821
None,4517
None,6318
None,3241
None,272
None,4977
None,4281
None,5243
None,5603
None,440
None,2677
None,503
None,6208
None,4640
None,3223
None,436
None,4835
None,315
None,3355
None,2411
None,5229
None,2137
None,3023
None,5611
None,265
None,4634
None,4470
None,939
None,4636
None,918
None,5729
None,10
None,3452
None,1416
None,6581
None,499
None,5054
None,3033
None,2482
None,4448
None,5190
None,480
None,590
None,5007
None,5327
None,985
None,1093
None,437
None,6056
None,1961
None,4510
None,5071
None,3319
None,227
None,4953
None,2374
None,850
None,4463
None,2817
None,333
None,563
None,1175
None,2603
None,5921
None,4362
None,6777
None,6669
None,6669
None,2078
None,3101
None,535
None,3155
None,3575
None,4784
None,2206
None,1919
None,2977
None,1283
None,5009
None,337
None,1856
None,5607
None,4642
None,2483
None,340
None,1664
None,5650
None,2468
None,303
None,275
None,5086
None,2823
None,5581
None,1375
None,4373
None,2759
None,4736
None,4813
None,2402
None,4431
None,4240
None,5422
None,419
None,270
None,7
None,259
None,4747
None,5329
None,5164
None,4928
None,5085
None,537
None,831
None,4999
None,501
None,303
None,5942
None,6428
None,561
None,6229
None,2840
None,6217
None,4667
None,542
None,856
None,5045
None,5853
None,2326
None,4678
None,4694
None,5856
None,4509
None,5550
None,4725
None,4314
None,4614
None,4979
None,4354
None,3222
None,2912
None,1919
None,5648
None,661
None,886
None,1178
None,6578
None,5570
None,380
None,1696
None,5528
None,5104
Christmas Day,732
None,5209
None,539
None,5219
None,4462
None,4592
None,5397
None,4216
None,3974
None,3013
None,2293
None,6586
None,4805
None,4864
None,4531
None,185
None,241
None,338
None,242
None,667
None,3994
None,2704
None,2498
None,4893
None,6251
None,1102
None,973
None,608
None,227
None,320
None,2673
None,3286
None,4984
None,5722
None,4738
None,2581
None,6259
None,373
None,3050
None,6410
None,4734
None,256
None,1046
None,5097
None,543
None,2357
None,4096
None,295
None,4147
None,5237
None,3245
None,3412
None,4438
None,3733
None,3137
None,4895
None,2762
None,5367
None,4626
None,2727
None,4226
None,5736
None,318
None,3616
None,872
None,2835
None,2542
None,4297
None,319
None,5179
None,4904
None,5009
None,922
None,922
None,5849
None,274
None,372
None,5818
None,5905
None,401
None,4545
None,1031
None,422
None,2636
None,5661
None,3249
None,545
None,4553
None,728
None,4432
None,2424
None,4864
None,4484
None,5051
None,5360
None,837
None,975
None,3438
None,6740
None,6289
None,4463
None,4848
None,175
None,4389
None,4313
None,3741
None,6535
None,3139
None,526
None,5031
None,3115
None,3371
None,535
None,550
None,4133
None,4247
None,5815
None,5066
None,4219
None,2203
None,4426
None,4302
None,1908
None,386
None,5235
None,3294
None,3892
None,4370
None,3971
None,5502
None,5658
None,1969
None,1794
None,3811
None,4161
None,4595
None,4911
None,267
None,2669
None,3018
None,1710
None,500
None,4464
None,848
None,4931
None,3126
None,3355
None,474
None,3664
None,576
None,5787
None,2183
None,275
None,4840
None,3771
None,2824
None,2460
None,2282
None,1306
None,3794
None,1742
None,5027
None,5190
None,5933
None,592
None,1390
None,550
None,714
None,5462
None,3585
None,5223
None,5272
None,3196
None,5107
None,1406
None,2098
None,5772
None,2979
None,4421
None,3780
None,4836
None,3996
None,4906
None,635
None,2185
None,2893
None,2952
None,3618
None,4569
None,4865
None,4465
None,4744
None,6032
None,4833
None,3261
None,5084
None,3389
None,4654
None,514
None,3853
None,4121
None,5267
None,1835
None,2395
None,4704
None,4871
None,4622
None,5751
None,914
None,977
None,5653
None,292
None,4499
None,4651
None,4391
None,1032
None,2656
None,5564
None,806
None,2888
None,835
None,5570
None,596
None,6679
None,1130
None,408
None,3962
None,3154
None,3259
None,4082
None,400
None,2575
None,2008
None,4350
None,4387
None,2726
None,3397
None,565
None,4300
None,2399
None,1606
None,4505
None,336
None,5106
None,693
None,2013
None,660
None,6457
None,3310
None,5317
None,6300
None,4398
None,430
None,783
None,4224
None,4804
None,5721
None,690
None,4824
None,3334
None,4556
None,506
None,4608
None,5044
None,5446
None,4106
None,4438
None,6032
None,1147
None,1251
None,2855
None,2492
None,668
None,2853
None,4986
None,5241
None,1535
None,2951
None,5119
None,4173
None,7037
None,303
None,1897
None,6514
None,394
None,6280
None,3075
None,5743
None,3144
None,4930
None,3
None,4199
None,369
None,6422
None,6060
None,4232
None,6250
None,4468
None,5903
None,1223
None,2682
None,5
None,5681
None,3196
None,6592
None,4923
None,516
None,5642
None,2672
None,4470
None,382
None,712
None,2131
None,299
None,718
None,376
None,4771
None,1887
None,2359
None,3929
None,479
None,249
None,4465
None,723
None,4219
None,855
None,851
None,1587
None,5510
None,6060
None,6362
None,2499
None,942
None,662
None,4787
None,2211
None,5073
None,4777
None,4062
None,6292
None,486
None,5891
None,2601
None,4435
None,2202
None,6567
None,4807
None,1457
None,3164
None,4826
None,361
None,4411
None,4667
None,2772
None,5144
None,354
None,4123
None,785
None,4301
None,5165
None,903
None,4784
None,3869
None,1110
None,1074
None,6446
None,4458
None,5111
None,4463
None,1300
None,5685
None,6566
None,6298
None,6008
None,916
None,865
None,2043
None,4514
None,4922
None,1117
None,604
None,5825
None,266
None,5029
None,5072
None,4073
None,5799
None,4301
None,2623
None,4027
None,348
None,4749
None,6545
None,3399
None,475
None,2925
None,4819
None,5813
None,6141
None,5516
None,2257
None,356
None,709
None,6496
None,3626
None,3703
None,2778
None,3053
None,2626
None,402
None,4895
None,378
None,694
None,3952
None,3406
None,3613
None,3198
None,389
None,370
None,4807
None,725
None,4426
None,542
None,5332
None,3276
None,2123
None,486
None,4955
None,2557
None,2449
None,6264
None,406
None,2915
None,6421
None,5001
None,5687
None,316
None,3032
None,1375
None,3575
None,2433
None,1384
None,1079
None,535
None,5201
None,350
None,292
None,316
None,5231
None,321
None,4521
None,2517
None,463
None,278
None,1867
None,1210
None,6788
None,3020
None,4655
None,261
None,337
None,2759
None,4858
None,1313
None,2826
None,6092
None,3463
None,3905
None,2883
None,3117
None,5428
None,570
None,2853
None,5922
None,3662
None,4485
None,3278
None,5051
None,532
None,4289
None,3511
None,887
None,359
None,2407
None,3975
None,3365
None,5011
None,2341
None,2887
None,3570
None,952
None,419
None,3731
None,4986
None,5593
None,4552
None,5101
None,2730
None,3382
None,431
None,2263
None,4501
None,5670
None,5087
None,4791
None,5390
None,422
None,5444
None,793
None,4469
None,3426
None,2875
None,3180
None,5515
None,4326
None,4704
None,395
None,1430
None,4088
None,492
None,1499
None,4282
None,514
None,4661
None,5972
None,2987
None,229
None,1087
None,4165
None,2163
None,652
None,886
None,5421
None,1466
None,3181
None,3538
None,1190
None,1989
None,1835
None,683
None,4754
None,4455
None,2702
None,4622
None,5567
None,340
None,3567
None,5157
None,2624
None,257
None,1177
None,5476
None,6124
None,4509
None,3878
None,5886
None,6879
None,3823
None,4912
None,2976
None,5539
None,5236
None,3590
None,3063
None,3711
None,843
None,952
None,5786
None,5429
None,2253
None,2720
None,1609
None,5917
None,242
None,2867
None,4738
None,616
None,4933
None,541
None,6145
None,5458
None,2415
None,402
None,4840
None,2880
None,3077
None,364
None,1946
None,4573
None,434
None,2975
None,1426
None,2147
None,1589
None,2700
None,4453
None,843
None,5653
None,634
None,2625
None,3771
None,4917
None,4756
None,5991
None,5039
None,2058
None,2755
None,1282
None,254
None,514
None,378
None,1792
None,6089
None,1658
None,1437
None,382
None,291
None,683
None,4879
None,2919
None,6234
None,3589
None,2897
None,336
None,5847
None,4037
None,5734
None,4503
None,484
None,6008
None,327
None,2703
None,415
None,3571
None,4719
None,5080
None,2073
None,3041
None,6386
None,5386
None,4661
None,4556
None,5225
None,3887
None,2903
None,4911
None,4274
None,1159
None,1904
None,1708
None,2600
None,2460
None,793
None,4731
None,2532
None,3016
None,6215
None,1442
None,4295
None,2672
None,2924
None,602
None,359
None,377
None,2745
None,4702
None,5048
None,1608
None,356
None,2300
None,4906
None,2780
None,622
None,5386
None,5083
None,5805
None,6628
None,5030
None,2559
None,4556
None,5356
None,1128
None,5484
None,4792
None,2045
None,4575
None,5296
None,2315
None,4399
None,996
None,712
None,4823
None,4279
None,5188
None,2828
None,6633
None,4256
None,5319
None,828
None,3791
None,1963
None,945
None,388
None,434
None,2096
None,3740
None,5242
None,4580
None,3050
None,724
None,4021
None,844
None,4118
None,891
None,463
None,336
None,559
None,1952
None,4757
None,2673
None,5907
None,5809
None,4494
None,2520
None,1752
None,2906
None,249
None,5866
None,4255
None,2466
None,787
None,315
None,4310
None,4391
None,6256
None,1736
None,4990
None,4632
None,4171
None,387
None,932
None,456
None,3182
None,1493
None,3044
None,1208
None,868
None,3269
None,367
None,4807
None,4694
None,4540
None,6262
None,5581
None,503
None,4510
None,1702
None,2028
None,4049
None,2189
None,5107
None,4427
None,1766
None,421
None,6092
None,1422
None,5215
None,438
None,408
None,6444
None,5264
None,3938
None,502
None,870
None,1197
None,1607
None,254
None,3015
None,483
None,4637
None,4235
None,4760
None,5663
None,4545
None,1607
None,3742
None,1065
None,227
None,6492
None,668
None,2479
